League,League URL,League Avatar,Club,Club URL,Club Avatar,Person,Person URL,Person Avatar,Person Country,Role
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Laurin Ulrich,https://www.sofascore.com/player/laurin-ulrich/1152486,https://api.sofascore.com/api/v1/player/1152486/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Lilian Egloff,https://www.sofascore.com/player/egloff-lilian/1007962,https://api.sofascore.com/api/v1/player/1007962/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Samuele Di Benedetto,https://www.sofascore.com/player/di-benedetto-samuele/1152502,https://api.sofascore.com/api/v1/player/1152502/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Babis Drakas,https://www.sofascore.com/player/babis-drakas/1215042,https://api.sofascore.com/api/v1/player/1215042/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Dan-Axel Zagadou,https://www.sofascore.com/player/dan-axel-zagadou/826205,https://api.sofascore.com/api/v1/player/826205/image,France,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Hiroki Ito,https://www.sofascore.com/player/hiroki-ito/873106,https://api.sofascore.com/api/v1/player/873106/image,Japan,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Anthony Rouault,https://www.sofascore.com/player/anthony-rouault/991479,https://api.sofascore.com/api/v1/player/991479/image,France,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Leonidas Stergiou,https://www.sofascore.com/player/leonidas-stergiou/962898,https://api.sofascore.com/api/v1/player/962898/image,Switzerland,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Maximilian Mittelstädt,https://www.sofascore.com/player/maximilian-mittelstadt/788949,https://api.sofascore.com/api/v1/player/788949/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Waldemar Anton,https://www.sofascore.com/player/waldemar-anton/799046,https://api.sofascore.com/api/v1/player/799046/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Pascal Stenzel,https://www.sofascore.com/player/pascal-stenzel/352562,https://api.sofascore.com/api/v1/player/352562/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Alexander Nübel,https://www.sofascore.com/player/alexander-nubel/584722,https://api.sofascore.com/api/v1/player/584722/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Dennis Seimen,https://www.sofascore.com/player/seimen-dennis/1195736,https://api.sofascore.com/api/v1/player/1195736/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Fabian Bredlow,https://www.sofascore.com/player/fabian-bredlow/152463,https://api.sofascore.com/api/v1/player/152463/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,VfB Stuttgart,https://www.sofascore.com/team/football/vfb-stuttgart/2677,https://api.sofascore.com/api/v1/team/2677/image,Florian Schock,https://www.sofascore.com/player/florian-schock/1063937,https://api.sofascore.com/api/v1/player/1063937/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Marco Rose,https://www.sofascore.com/manager/marco-rose/193,https://api.sofascore.com/api/v1/manager/193/image,Germany,Manager
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Timo Werner,https://www.sofascore.com/player/timo-werner/232306,https://api.sofascore.com/api/v1/player/232306/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Loïs Openda,https://www.sofascore.com/player/lois-openda/835480,https://api.sofascore.com/api/v1/player/835480/image,Belgium,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Benjamin Šeško,https://www.sofascore.com/player/benjamin-sesko/986397,https://api.sofascore.com/api/v1/player/986397/image,Slovenia,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Yussuf Poulsen,https://www.sofascore.com/player/yussuf-poulsen/135264,https://api.sofascore.com/api/v1/player/135264/image,Denmark,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Christoph Baumgartner,https://www.sofascore.com/player/christoph-baumgartner/825956,https://api.sofascore.com/api/v1/player/825956/image,Austria,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Xavi Simons,https://www.sofascore.com/player/xavi-simons/997183,https://api.sofascore.com/api/v1/player/997183/image,Netherlands,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Dani Olmo,https://www.sofascore.com/player/dani-olmo/789071,https://api.sofascore.com/api/v1/player/789071/image,Spain,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Ilaix Moriba,https://www.sofascore.com/player/ilaix-moriba/962890,https://api.sofascore.com/api/v1/player/962890/image,Guinea,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Eljif Elmas,https://www.sofascore.com/player/eljif-elmas/838232,https://api.sofascore.com/api/v1/player/838232/image,North Macedonia,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Emil Forsberg,https://www.sofascore.com/player/emil-forsberg/51785,https://api.sofascore.com/api/v1/player/51785/image,Sweden,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Amadou Haidara,https://www.sofascore.com/player/amadou-haidara/822708,https://api.sofascore.com/api/v1/player/822708/image,Mali,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Xaver Schlager,https://www.sofascore.com/player/xaver-schlager/791079,https://api.sofascore.com/api/v1/player/791079/image,Austria,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Nicolas Seiwald,https://www.sofascore.com/player/seiwald-nicolas/976575,https://api.sofascore.com/api/v1/player/976575/image,Austria,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Kevin Kampl,https://www.sofascore.com/player/kevin-kampl/84251,https://api.sofascore.com/api/v1/player/84251/image,Slovenia,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Christopher Lenz,https://www.sofascore.com/player/christopher-lenz/168897,https://api.sofascore.com/api/v1/player/168897/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Mohamed Simakan,https://www.sofascore.com/player/mohamed-simakan/945063,https://api.sofascore.com/api/v1/player/945063/image,France,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Willi Orbán,https://www.sofascore.com/player/willi-orban/136924,https://api.sofascore.com/api/v1/player/136924/image,Hungary,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Castello Lukeba,https://www.sofascore.com/player/castello-lukeba/976421,https://api.sofascore.com/api/v1/player/976421/image,France,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,El Chadaille Bitshiabu,https://www.sofascore.com/player/el-chadaille-bitshiabu/1048009,https://api.sofascore.com/api/v1/player/1048009/image,France,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,David Raum,https://www.sofascore.com/player/david-raum/856076,https://api.sofascore.com/api/v1/player/856076/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Benjamin Henrichs,https://www.sofascore.com/player/benjamin-henrichs/319857,https://api.sofascore.com/api/v1/player/319857/image,Germany,Player
Bundesliga,https://www.sofascore.com/tournament/football/germany/bundesliga/35,https://api.sofascore.com/api/v1/unique-tournament/35/image/dark,RB Leipzig,https://www.sofascore.com/team/football/rb-leipzig/36360,https://api.sofascore.com/api/v1/team/36360/image,Lukas Klostermann,https://www.sofascore.com/player/lukas-klostermann/319853,https://api.sofascore.com/api/v1/player/319853/image,Germany,Player
